Time, Drone_ID, X, Y, Z
2.52,1,0.3950257880162294,0.6459942639488327,0.9973220936147975
2.52,2,0.37129813586206356,-0.6275885333272223,1.0351877160770073
2.54,1,0.39815853506477034,0.6526765523794411,1.0069478438772537
2.54,2,0.36511829936419454,-0.6339097885270935,1.0449251801140396
2.56,1,0.40129837578195776,0.6593632411214276,1.0165479983517267
2.56,2,0.3589347705237046,-0.6402355641894074,1.0546350526861745
2.58,1,0.4044250079214402,0.666041611265232,1.0261239494341121
2.58,2,0.3527600095728886,-0.6465520112754943,1.0643160561665836
2.6,1,0.40751749701774725,0.6727023541598585,1.0356818877064113
2.6,2,0.3466051901840589,-0.6528481423958498,1.073976136748833
2.62,2,0.34045949421639127,-0.6591357035489034,1.0836148887969135
2.62,1,0.4105942007137749,0.6793551149632889,1.0452191755223117
2.64,1,0.4136591279987794,0.6860024663049286,1.0547386635326619
2.64,2,0.3343192637282836,-0.6654173533152691,1.0932364845815807
2.66,2,0.32817851020437355,-0.6717005008432235,1.1028274408987042
2.66,1,0.41672978007572337,0.6926510224556246,1.064229410799431
2.68,1,0.41977137439600476,0.6992853541150245,1.0736995191414858
2.68,2,0.32205242107645987,-0.6779680564883203,1.1123928380244719
2.7,1,0.42277634491171484,0.7059032259700058,1.0831520352989856
2.7,2,0.3159443067144184,-0.684217788144655,1.1219379033852934
2.72,1,0.4257640480003647,0.7125147685862888,1.0925846241863473
2.72,2,0.3098430470294137,-0.69046093884962,1.131463375464662
2.74,1,0.4287356755466096,0.7191217297157593,1.102000957021609
2.74,2,0.3037461284884809,-0.6966994956923035,1.140973183589305
2.76,1,0.4317055274049887,0.7257293558767256,1.1113921185336924
2.76,2,0.29764873534043224,-0.7029395776437495,1.1504560769160135
2.7800000000000002,1,0.4346483293612302,0.7323254785067171,1.1207654553548596
2.7800000000000002,2,0.29156300984425637,-0.7091670222584907,1.159918261672186
2.8,1,0.43756558798722156,0.7389111233427348,1.130122354372356
2.8,2,0.28548872323082997,-0.7153836128213313,1.1693625320045862
2.8200000000000003,2,0.27941799018491636,-0.7215966825018989,1.178790074926706
2.8200000000000003,1,0.4404709940781345,0.7454936682538837,1.1394623363183107
2.84,1,0.44337278942026176,0.7520772543709705,1.1487838796476066
2.84,2,0.2733466234753644,-0.7278106992467096,1.1881984967385741
2.8600000000000003,1,0.4462756100616734,0.7586611758624557,1.1580778082932437
2.8600000000000003,2,0.2672753781818316,-0.7340250481967057,1.1975754689442004
2.88,1,0.4491477498235582,0.765228058142022,1.1673536330552297
2.88,2,0.2612226870385156,-0.7402196357350544,1.2069311414402462
2.9,1,0.45199812428342306,0.7717828625695308,1.176610190190404
2.9,2,0.25518348488501935,-0.7464014696075357,1.2162660595045176
2.92,1,0.4548364012088404,0.7783317757169588,1.1858481972375954
2.92,2,0.24915051345084097,-0.7525766007376924,1.2255832657593209
2.94,1,0.4576769840025184,0.7848803417718377,1.1950623750384628
2.94,2,0.24311839035084773,-0.758751515449918,1.234875885148088
2.96,1,0.4605052808121865,0.7914209425517723,1.204251491643709
2.96,2,0.2370945430494625,-0.764917981075011,1.2441394733706073
2.98,1,0.4632955170745384,0.7979428289181401,1.2134236280244675
2.98,2,0.23109052037485053,-0.7710640655474048,1.2533831073049164
3.0,1,0.4660665237690178,0.8044556861913106,1.222576302550543
3.0,2,0.22509598229750638,-0.7772013318085325,1.262606778665301
3.02,1,0.46882333412156585,0.8109637304948925,1.2317116688572292
3.02,2,0.21910606248851944,-0.7833336006580244,1.2718141112633332
3.04,1,0.47158194176034335,0.8174733076141658,1.2408202110829738
3.04,2,0.21311484756545282,-0.7894681106188556,1.2809928580082948
3.06,1,0.47431526491482096,0.8239702110586362,1.24990762112914
3.06,2,0.20713597425433516,-0.7955894888279118,1.2901465656014506
3.08,1,0.47701478581620504,0.8304518029809798,1.2589772946220052
3.08,2,0.2011736819586869,-0.8016944464272938,1.299280424402809
3.1,1,0.47969905409132874,0.836927527254286,1.268027664881936
3.1,2,0.1952175072389949,-0.807793517651034,1.3083948461024923
3.12,2,0.18926484618238182,-0.8138889215815446,1.3174927000393344
3.12,1,0.48237099112470894,0.8433995897043963,1.2770610790142525
3.14,1,0.48504056138358065,0.8498715718036872,1.2860696677942718
3.14,2,0.18331259000047623,-0.8199846725670394,1.326563909567002
3.16,2,0.1773725495494412,-0.8260674270212743,1.3356150558615743
3.16,1,0.4876858612461355,0.8563316221654946,1.2950603924045814
3.18,1,0.4903103282429914,0.8627816360192195,1.3040345621589875
3.18,2,0.17144307331473124,-0.8321400727530168,1.3446485137250324
3.2,1,0.4929249908923266,0.8692285140904541,1.312992290094358
3.2,2,0.165517169750097,-0.8382091352472834,1.3536659794596602
3.22,1,0.49554188804048693,0.8756778552334066,1.3219289793811826
3.22,2,0.1595892536332673,-0.8442806041298713,1.3626611342758208
3.24,2,0.15366598986002375,-0.8503474190036081,1.3716275058349474
3.24,1,0.49815343426018666,0.8821230194894849,1.3308409632554214
3.26,1,0.5007337499452481,0.8885508130325258,1.3397361040181637
3.26,2,0.14776144917668194,-0.8563947334161157,1.3805741443986097
3.2800000000000002,1,0.5032974014245734,0.8949693926074311,1.3486122404344625
3.2800000000000002,2,0.1418671309184945,-0.8624325013677091,1.38950083402681
3.3,1,0.505848070322953,0.9013825742704823,1.3574716995861886
3.3,2,0.1359787992406226,-0.8684637585935938,1.398412278576014
3.32,1,0.5084001689191877,0.9078053374219212,1.3663029066196009
3.32,2,0.13009010292741413,-0.8744962857871682,1.4073001915421552
3.34,1,0.5109394844055424,0.9142159862438431,1.3751081447013487
3.34,2,0.12420878906540125,-0.8805210364415248,1.4161613237397028
3.36,2,0.11834583358999741,-0.8865268912002402,1.425004148694383
3.36,1,0.5134449469142479,0.920593504904903,1.383897309183177
3.38,2,0.11249097322178861,-0.8925253939483587,1.4338279854928218
3.38,1,0.5159337923994586,0.9269572367531559,1.3926665571783716
3.4,1,0.5184096018245727,0.9333149272415711,1.4014188945098753
3.4,2,0.10664050926179151,-0.8985189963491174,1.4426368004833412
3.42,1,0.5208814854951611,0.9397092771539647,1.410132838988141
3.42,2,0.10078861442625045,-0.9045150348243901,1.4514190219328174
3.44,1,0.5233367808398066,0.9460556577357099,1.4188347886068005
3.44,2,0.09494751082459474,-0.9104996026772693,1.460176622394179
3.46,2,0.08912291352007214,-0.9164675368835948,1.4689153991350035
3.46,1,0.5257676312305445,0.9523298826928883,1.4275298174147824
3.48,1,0.5281883817134766,0.9585775367977889,1.4362041416060078
3.48,2,0.08330475501830772,-0.9224295744024227,1.477635390759198
3.5,1,0.5306033465891207,0.964794789607145,1.4448661231318924
3.5,2,0.07749044237755132,-0.9283873488761379,1.4863402478654941
3.52,1,0.5330204082221988,0.9710248592920195,1.4534918655746896
3.52,2,0.07167462378780967,-0.9343477414949254,1.4950169639001925
3.54,1,0.5354219563759313,0.9771848268348615,1.4621087553628027
3.54,2,0.065871619627987,-0.9402941145018738,1.5036711294240703
3.56,1,0.5378064079296918,0.9832720021462192,1.47071743106954
3.56,2,0.060083791461526884,-0.9462257654871564,1.5123067224374496
3.58,1,0.5401837635472926,0.9893313432747985,1.4793075830736944
3.58,2,0.054301220249426914,-0.9521521453938039,1.5209242440218098
3.6,1,0.5425612794419513,0.9953687766426593,1.487880417439925
3.6,2,0.048521912455350466,-0.9580810869153921,1.5295225783615651
3.62,1,0.5449355923722342,1.0013908821799165,1.4964249567118284
3.62,2,0.04274646304840392,-0.9640104994444179,1.5380950938380844
3.64,1,0.5472907507487207,1.0073551623015717,1.5049582775146761
3.64,2,0.03698315673769753,-0.9699151950153614,1.5466532081807258
3.66,1,0.5496335932550613,1.013286438537075,1.5134764745759064
3.66,2,0.031226880877942585,-0.9758065020045322,1.5551953649790529
3.68,1,0.5519709454474846,1.019202366065136,1.5219798723114129
3.68,2,0.02547329705834753,-0.9816925313837214,1.5637231062290253
3.7,1,0.5543132557468028,1.025135947628874,1.5304542394172473
3.7,2,0.01972170464951334,-0.987612775928153,1.5722208167368399
3.72,1,0.5566444429124459,1.031043365413929,1.5389091005635462
3.72,2,0.01397442747392876,-0.9935052735804947,1.58070267065364
3.74,1,0.5589510347949299,1.0368897432296427,1.547355426712532
3.74,2,0.008235402859711275,-0.9993254595951838,1.5891811270738294
3.76,1,0.5612462538578791,1.0427152697711148,1.5557821585991651
3.76,2,0.0024998667630607685,-1.0051185312183157,1.5976421573978539
3.7800000000000002,1,0.5635329186142026,1.048519862424364,1.5641951165051209
3.7800000000000002,2,-0.0032338283757807297,-1.01087964632067,1.6060924553239113
3.8,1,0.5658216661862729,1.0543447556372076,1.572574562329977
3.8,2,-0.008966664300031828,-1.016651896434702,1.6145131782703175
3.8200000000000003,2,-0.014696041994097771,-1.0223710152907355,1.622920488007934
3.8200000000000003,1,0.5680943556665243,1.0601233606137817,1.5809393228046216
3.84,1,0.5703428118512376,1.0658331058109607,1.5892955405999996
3.84,2,-0.020418083119089346,-1.028014773894948,1.63132211369223
3.8600000000000003,1,0.5725803888413906,1.071518668396099,1.5976314769816498
3.8600000000000003,2,-0.026137897716923725,-1.0336309086349358,1.6397066586063325
3.88,1,0.5748114576808977,1.077180764282397,1.6059530088550547
3.88,2,-0.03186929535856962,-1.039219248042272,1.648074342234052
3.9,1,0.5770429887692373,1.082852616838952,1.6142410772877978
3.9,2,-0.03762944714905327,-1.0448041250877307,1.6563948469707916
3.92,1,0.5792557311549081,1.0884630553991907,1.622517904904499
3.92,2,-0.04334025700933833,-1.0503371085501938,1.6647015610781333
3.94,1,0.5814497182884004,1.0940152939804637,1.6307822025559366
3.94,2,-0.0490028393741426,-1.0558212655977484,1.67299515613629
3.96,1,0.5836356891387674,1.0995446105927973,1.6390273042509833
3.96,2,-0.054644890172583956,-1.0612908840297937,1.6812676181492323
3.98,1,0.5858193572249504,1.1050611075154089,1.6472530837839177
3.98,2,-0.06028317186454139,-1.0667576893920114,1.6895160085204235
4.0,1,0.5879979560769825,1.1105647403113246,1.6554524390125784
4.0,2,-0.06590909181945258,-1.0722155682892032,1.6977326205559657
4.02,1,0.5901587817064522,1.116012371468072,1.6636413900905225
4.02,2,-0.07146142246133612,-1.077632821094922,1.705947333118239
4.04,1,0.5923088976981374,1.1214313286872861,1.6718148915641309
4.04,2,-0.07697237333716378,-1.0830323463386407,1.714150064088134
4.06,2,-0.08246288294133543,-1.088431002635352,1.7223377501766441
4.06,1,0.5944551593209946,1.126837973612458,1.6799724515090406
4.08,1,0.5966066050347595,1.132261856248312,1.6880992178767362
4.08,2,-0.08795763745871973,-1.0938539886998366,1.7304837010811522
4.1,1,0.5987440549258639,1.1376445563846473,1.6962112517570953
4.1,2,-0.09340413935411354,-1.0992365505648676,1.7386136003908368
4.12,1,0.6008614292360666,1.1429709983783243,1.7043122198104879
4.12,2,-0.09878555518767221,-1.1045650631633015,1.7467383722631518
4.14,1,0.6029700624068903,1.1482772523542488,1.7123935166955389
4.14,2,-0.10414334291360873,-1.1098752759901382,1.754845796948037
4.16,1,0.6050749469563916,1.1535701435843695,1.7204566916200874
4.16,2,-0.10948947197243583,-1.115174755754942,1.762937401145497
4.18,1,0.6071765614716961,1.1588589832793044,1.7284915417321813
4.18,2,-0.1148292127052754,-1.1204710702082927,1.7709964758217613
4.2,1,0.6092585614375181,1.1640901438788864,1.7365159857312382
4.2,2,-0.12012003823834137,-1.1257078982266495,1.7790526230196693
4.22,1,0.6113260953137656,1.1692839220634328,1.7445257373479692
4.22,2,-0.12537916410502759,-1.1309080408469445,1.787100320816694
4.24,1,0.61338643482402,1.174457225405599,1.752520381599
4.24,2,-0.1306265150702046,-1.1360890045924126,1.7951382781503382
4.26,1,0.6154472875976038,1.1796350398735655,1.760495217884351
4.26,2,-0.13588566771264654,-1.1412726592731426,1.8031544268543072
4.28,1,0.6175051747275638,1.184807351513281,1.7684462608237004
4.28,2,-0.14114207374984408,-1.146447963394173,1.8111391663764347
4.3,1,0.6195417961429264,1.1899127756567625,1.7763921791596278
4.3,2,-0.14633605076417563,-1.1515589945475186,1.8191238092590807
4.32,1,0.6215667398773123,1.1949888422512638,1.7843218519589858
